address,checkins,city,country,created,distance,group_id,group_photo,icon,latitude,longitude,pid,place_id,title,type,updated,description,geocoded,kind,lat,lng,precision,request,response_status,dist,xcoord,ycoord
Ломоносова ул. 24,44,2,1,1406759997,486,54146959,https://pp.userapi.com/c628118/v628118889/2e61b/PO7VZcBu5BA.jpg,https://vk.com/images/places/place.png,59.927103,30.341156,6104532,6104532,"Модная рюмочная ""На Бровях""",21,1514717311,"Центральный район, Санкт-Петербург, Россия","Санкт-Петербург, Центральный район, улица Ломоносова, 24",house,30.340724,59.926972,exact,"Санкт-Петербург, Ломоносова ул. 24",OK,0.000451425519885507,351371.528016661,6646263.93626128
улица Зодчего Росси 3,32,,,1454755057,167,,,https://vk.com/images/places/place.png,59.930317,30.335555,14083714,14083714,Rossis club,21,1516902871,"Санкт-Петербург, Россия","Санкт-Петербург, улица Зодчего Росси, 1-3",house,30.335191,59.930579,exact,"Санкт-Петербург, улица Зодчего Росси 3",OK,0.00044848634315938,351078.567587239,6646677.85721235
"ул.Зодчего Росси 2, Академия Русского Балета им. А.Я.Вагановой",53,2,1,1424896994,201,88341055,https://pp.userapi.com/c622323/v622323906/3b46d/ElGypVitv2U.jpg,https://vk.com/images/places/place.png,59.930534,30.336071,11108764,11108764,Академия Русского Балета им.А.Я.Вагановой 3/7 В,21,1513691438,"Санкт-Петербург, Россия","Санкт-Петербург, улица Зодчего Росси, 2",house,30.336071,59.930534,exact,"Санкт-Петербург, ул.Зодчего Росси 2, Академия Русского Балета им. А.Я.Вагановой",OK,7.105427357601e-15,351127.526579662,6646670.86857735
"улица Зодчего Росси, д. 1/3, ROSSI'S CLUB",16,2,1,1397563567,155,45625999,https://pp.userapi.com/c637429/v637429149/4e6fc/WIyho37C8YY.jpg,https://vk.com/images/places/place.png,59.930944,30.334625,4023744,4023744,StandUp Petersburg,21,1502902064,"Санкт-Петербург, Россия","Санкт-Петербург, улица Зодчего Росси, 1-3",house,30.335191,59.930579,exact,"Санкт-Петербург, улица Зодчего Росси, д. 1/3, ROSSI'S CLUB",OK,0.000673484224013797,351078.567587239,6646677.85721235
Зодчего Росси 2,15,,,1389216622,175,,,https://vk.com/images/places/place.png,59.930308,30.335722,7389074,7389074,Академия Вагановой,21,1478623469,"Санкт-Петербург, Россия","Санкт-Петербург, улица Зодчего Росси, 2",house,30.336071,59.930534,exact,"Санкт-Петербург, Зодчего Росси 2",OK,0.000415784800105747,351127.526579662,6646670.86857735
"ул. Зодчего Росси, 3",12,,,1438867912,184,,,https://vk.com/images/places/place.png,59.93051,30.335768,12533436,12533436,ул. Зодчего Росси,21,1501234041,"Санкт-Петербург, Россия","Санкт-Петербург, улица Зодчего Росси, 1-3",house,30.335191,59.930579,exact,"Санкт-Петербург, ул. Зодчего Росси, 3",OK,0.000581111004890093,351078.567587239,6646677.85721235
Островского площадь 6,81,,,1406147062,258,,,https://vk.com/images/places/place.png,59.931154,30.336629,9111838,9111838,Музей театрального и музыкального искусства,21,1515792054,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского, 6",house,30.336206,59.931788,exact,"Санкт-Петербург, Островского площадь 6",OK,0.000762158120068703,351140.688320434,6646810.14341068
улица Зодчего Росси 2,11,,,1437703694,208,,,https://vk.com/images/places/place.png,59.931006,30.335756,12419865,12419865,Клуб Rossi's,21,1515321986,"Санкт-Петербург, Россия","Санкт-Петербург, улица Зодчего Росси, 2",house,30.336071,59.930534,exact,"Санкт-Петербург, улица Зодчего Росси 2",OK,0.00056745836851899,351127.526579662,6646670.86857735
Островского пл.6,1172,2,1,1359896055,281,150580,https://pp.userapi.com/c10694/g150580/e_edc6ae89.jpg,https://vk.com/images/places/place.png,59.931739,30.336234,4614269,4614269,Александринский театр,21,1516799045,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского, 6",house,30.336206,59.931788,exact,"Санкт-Петербург, Островского пл.6",OK,5.6435804235733e-05,351140.688320434,6646810.14341068
пл. Островского 5К7,17,2,1,1280742123,262,,,https://vk.com/images/places/restaraunt.png,59.932049,30.334841,6094,6094,Якитория,3,1497381302,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского, 5",house,30.335047,59.932099,number,"Санкт-Петербург, пл. Островского 5К7",not exact precison,0.000211981131231353,351077.338254518,6646847.36723395
Островского площадь,10,,,1494000668,281,,,https://vk.com/images/places/place.png,59.931769,30.336186,18085793,18085793,"Санкт-Петербург, Александринский театр",21,1515858674,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского",street,30.336556,59.93254,street,"Санкт-Петербург, Островского площадь",not exact precison,0.000855184775354416,351163.609975693,6646893.05881578
Садовая 22,245,2,1,1280742123,155,,,https://vk.com/images/places/restaraunt.png,59.933122,30.333734,8787,8787,Метрополь,3,1516648794,"Санкт-Петербург, Россия","Санкт-Петербург, Садовая улица, 22/2",house,30.333475,59.93314,exact,"Санкт-Петербург, Садовая 22",OK,0.000259624729180185,350994.193768217,6646966.77573869
"Садовая ул. 22, Ресторан Метрополь",213,2,1,1393334745,165,17164349,https://pp.userapi.com/c636921/v636921504/182ef/No0s48hlyqg.jpg,https://vk.com/images/places/place.png,59.933018,30.334427,7832553,7832553,Ресторанный комплекс «Метрополь».,21,1515753943,"Санкт-Петербург, Россия","Санкт-Петербург, Садовая улица, 22/2",house,30.333475,59.93314,exact,"Санкт-Петербург, Садовая ул. 22, Ресторан Метрополь",OK,0.000959785392681201,350994.193768217,6646966.77573869
Островского площадь 3,497,,,1389191505,177,,,https://vk.com/images/places/place.png,59.932139,30.335769,7385022,7385022,Александрийский театр,21,1516823110,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского, 1-3",house,30.335577,59.933104,exact,"Санкт-Петербург, Островского площадь 3",OK,0.000983915138624563,351111.450254671,6646958.03786858
Крылова переулок 2,12,,,1392058077,138,,,https://vk.com/images/places/place.png,59.932606,30.334586,7700857,7700857,Крылова,21,1473884706,"Санкт-Петербург, Россия","Санкт-Петербург, переулок Крылова, 2",house,30.333682,59.932865,exact,"Санкт-Петербург, Крылова переулок 2",OK,0.000940370671597031,351004.523143325,6646935.70039602
"площадь Островского, площадь Островского",34,2,1,1306181824,188,27313172,https://pp.userapi.com/c11249/g27313172/e_042f3bcc.jpg,https://vk.com/images/places/place.png,59.932446,30.335793,608682,608682,Праздник мороженого,21,1496066930,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского",street,30.336556,59.93254,street,"Санкт-Петербург, площадь Островского, площадь Островского",not exact precison,0.000768768495712169,351163.609975693,6646893.05881578
пл. Островского 1,12,,,1383826357,188,,,https://vk.com/images/places/place.png,59.932873,30.335308,6878520,6878520,Россиская националньная библиотека,21,1514319533,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского, 1-3",house,30.335577,59.933104,exact,"Санкт-Петербург, пл. Островского 1",OK,0.000354572982618106,351111.450254671,6646958.03786858
Островского площадь 1-3,16,,,1369584713,214,,,https://vk.com/images/places/place.png,59.93249,30.336266,5595736,5595736,Фестиваль мороженого,21,1495915104,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского, 1-3",house,30.335577,59.933104,exact,"Санкт-Петербург, Островского площадь 1-3",OK,0.000922885149953171,351111.450254671,6646958.03786858
Островского площадь,21,,,1464453641,226,,,https://vk.com/images/places/place.png,59.932311,30.336603,15085345,15085345,г Санкт-Петербург Площадь Островского,21,1512566272,"Санкт-Петербург, Россия","Санкт-Петербург, площадь Островского",street,30.336556,59.93254,street,"Санкт-Петербург, Островского площадь",not exact precison,0.000233773394556746,351163.609975693,6646893.05881578
